,atm_name,weekday,festival_religion,working_day,holiday_sequence,trans_date_set,trans_month,prevweek_mean,total_amount_withdrawn,timestamp
1787,Mount Road ATM,FRIDAY,NH,W,WWH,3,2,283617.0,180200,1787
1788,Mount Road ATM,SATURDAY,NH,H,WHH,3,2,283617.0,398400,1788
1789,Mount Road ATM,SUNDAY,NH,H,HHW,3,2,283617.0,273000,1789
1790,Mount Road ATM,MONDAY,NH,W,HWW,3,2,293750.0,214300,1790
1791,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,2,293750.0,192600,1791
1792,Mount Road ATM,THURSDAY,NH,W,WWW,4,2,293750.0,131100,1792
1793,Mount Road ATM,FRIDAY,NH,W,WWH,4,2,293750.0,55100,1793
1794,Mount Road ATM,SATURDAY,NH,H,WHH,4,2,293750.0,296300,1794
1795,Mount Road ATM,SUNDAY,NH,H,HHW,5,2,293750.0,350500,1795
1796,Mount Road ATM,MONDAY,NH,W,HWW,5,2,206650.0,18000,1796
1797,Mount Road ATM,TUESDAY,NH,W,WWW,5,2,206650.0,233600,1797
1798,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,2,206650.0,28400,1798
1799,Mount Road ATM,THURSDAY,NH,W,WWW,5,2,206650.0,199900,1799
1800,Mount Road ATM,FRIDAY,NH,W,WWH,6,2,206650.0,13700,1800
1801,Mount Road ATM,MONDAY,NH,W,HWW,6,2,98720.0,156600,1801
1802,Mount Road ATM,TUESDAY,NH,W,WWW,1,3,98720.0,100300,1802
1803,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,3,98720.0,446200,1803
1804,Mount Road ATM,THURSDAY,NH,W,WWW,1,3,98720.0,324900,1804
1805,Mount Road ATM,FRIDAY,NH,W,WWH,1,3,98720.0,462700,1805
1806,Mount Road ATM,SATURDAY,NH,H,WHH,1,3,98720.0,369200,1806
1807,Mount Road ATM,SUNDAY,NH,H,HHW,2,3,98720.0,444100,1807
1808,Mount Road ATM,MONDAY,NH,W,HWW,2,3,329143.0,29800,1808
1809,Mount Road ATM,TUESDAY,NH,W,WWW,2,3,329143.0,120000,1809
1810,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,3,329143.0,129100,1810
1811,Mount Road ATM,THURSDAY,NH,W,WWW,2,3,329143.0,108500,1811
1812,Mount Road ATM,SATURDAY,NH,H,WHH,3,3,329143.0,122500,1812
1813,Mount Road ATM,SUNDAY,NH,H,HHW,3,3,329143.0,281500,1813
1814,Mount Road ATM,MONDAY,NH,W,HWW,3,3,131900.0,257100,1814
1815,Mount Road ATM,TUESDAY,NH,W,WWW,3,3,131900.0,210500,1815
1816,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,3,131900.0,317200,1816
1817,Mount Road ATM,SUNDAY,NH,H,HHW,4,3,131900.0,191500,1817
1818,Mount Road ATM,MONDAY,NH,W,HWW,5,3,244075.0,265600,1818
1819,Mount Road ATM,TUESDAY,NH,W,WWW,5,3,244075.0,191300,1819
1820,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,3,244075.0,43200,1820
1821,Mount Road ATM,MONDAY,NH,W,HWW,6,3,166700.0,83100,1821
1822,Mount Road ATM,TUESDAY,NH,W,WWW,6,3,166700.0,103000,1822
1823,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,3,166700.0,229800,1823
1824,Mount Road ATM,THURSDAY,NH,W,WWW,7,3,166700.0,237100,1824
1825,Mount Road ATM,FRIDAY,NH,W,WWH,1,4,166700.0,295000,1825
1826,Mount Road ATM,SATURDAY,NH,H,WHH,1,4,166700.0,296700,1826
1827,Mount Road ATM,SUNDAY,NH,H,HHW,1,4,166700.0,57900,1827
1828,Mount Road ATM,MONDAY,NH,W,HWW,1,4,186086.0,240100,1828
1829,Mount Road ATM,TUESDAY,NH,W,WWW,1,4,186086.0,517100,1829
1830,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,4,186086.0,200900,1830
1831,Mount Road ATM,THURSDAY,NH,W,WWH,2,4,186086.0,313600,1831
1832,Mount Road ATM,SATURDAY,NH,H,HHH,2,4,186086.0,736400,1832
1833,Mount Road ATM,SUNDAY,NH,H,HHW,2,4,186086.0,694900,1833
1834,Mount Road ATM,MONDAY,NH,W,HWW,3,4,450500.0,409400,1834
1835,Mount Road ATM,TUESDAY,NH,W,WWW,3,4,450500.0,179700,1835
1836,Mount Road ATM,WEDNESDAY,NH,W,WWH,3,4,450500.0,89900,1836
1837,Mount Road ATM,FRIDAY,NH,W,HWH,3,4,450500.0,60000,1837
1838,Mount Road ATM,SATURDAY,NH,H,WHH,4,4,450500.0,61700,1838
1839,Mount Road ATM,MONDAY,NH,W,HWH,4,4,160140.0,60000,1839
1840,Mount Road ATM,WEDNESDAY,NH,W,HWW,4,4,160140.0,60000,1840
1841,Mount Road ATM,THURSDAY,NH,W,WWW,5,4,160140.0,43500,1841
1842,Mount Road ATM,FRIDAY,NH,W,WWH,5,4,160140.0,181300,1842
1843,Mount Road ATM,SATURDAY,NH,H,WHH,5,4,160140.0,304100,1843
1844,Mount Road ATM,SUNDAY,NH,H,HHW,5,4,160140.0,35000,1844
1845,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,4,113984.0,135500,1845
1846,Mount Road ATM,THURSDAY,NH,W,WWW,6,4,113984.0,114200,1846
1847,Mount Road ATM,FRIDAY,NH,W,WWH,6,4,113984.0,33500,1847
1848,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,5,94400.0,42500,1848
1849,Mount Road ATM,SUNDAY,NH,H,HHW,2,5,94400.0,35500,1849
1850,Mount Road ATM,MONDAY,NH,W,HWW,2,5,39000.0,141400,1850
1851,Mount Road ATM,TUESDAY,NH,W,WWW,2,5,39000.0,3800,1851
1852,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,5,39000.0,251700,1852
1853,Mount Road ATM,THURSDAY,NH,W,WWW,3,5,39000.0,1900,1853
1854,Mount Road ATM,FRIDAY,NH,W,WWH,3,5,39000.0,94600,1854
1855,Mount Road ATM,SATURDAY,NH,H,WHH,3,5,39000.0,81600,1855
1856,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,5,95834.0,18600,1856
1857,Mount Road ATM,THURSDAY,NH,W,WWW,4,5,95834.0,1200,1857
1858,Mount Road ATM,FRIDAY,NH,W,WWH,4,5,95834.0,55600,1858
1859,Mount Road ATM,SATURDAY,NH,H,WHH,5,5,95834.0,5900,1859
1860,Mount Road ATM,SUNDAY,NH,H,HHW,5,5,95834.0,1000,1860
1861,Mount Road ATM,MONDAY,NH,W,HWW,5,5,16460.0,87500,1861
1862,Mount Road ATM,TUESDAY,NH,W,WWW,5,5,16460.0,304000,1862
1863,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,5,16460.0,256500,1863
1864,Mount Road ATM,THURSDAY,NH,W,WWW,6,5,16460.0,172500,1864
1865,Mount Road ATM,FRIDAY,NH,W,WWH,6,5,16460.0,185500,1865
1866,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,6,201200.0,105100,1866
1867,Mount Road ATM,THURSDAY,NH,W,WWW,1,6,201200.0,558800,1867
1868,Mount Road ATM,FRIDAY,NH,W,WWH,1,6,201200.0,3500,1868
1869,Mount Road ATM,SATURDAY,NH,H,WHH,1,6,201200.0,145500,1869
1870,Mount Road ATM,SUNDAY,NH,H,HHW,1,6,201200.0,60600,1870
1871,Mount Road ATM,MONDAY,NH,W,HWW,2,6,174700.0,700,1871
1872,Mount Road ATM,FRIDAY,NH,W,WWH,2,6,174700.0,77500,1872
1873,Mount Road ATM,MONDAY,NH,W,HWW,3,6,39100.0,133000,1873
1874,Mount Road ATM,TUESDAY,NH,W,WWW,3,6,39100.0,28000,1874
1875,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,6,39100.0,50800,1875
1876,Mount Road ATM,THURSDAY,NH,W,WWW,4,6,39100.0,181400,1876
1877,Mount Road ATM,FRIDAY,NH,W,WWH,4,6,39100.0,93500,1877
1878,Mount Road ATM,SATURDAY,NH,H,WHH,4,6,39100.0,84000,1878
1879,Mount Road ATM,SATURDAY,NH,H,WHH,5,6,95117.0,100000,1879
1880,Mount Road ATM,TUESDAY,NH,W,WWW,6,6,100000.0,43000,1880
1881,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,6,100000.0,2500,1881
1882,Mount Road ATM,MONDAY,NH,W,HWW,1,7,22750.0,80500,1882
1883,Mount Road ATM,TUESDAY,NH,W,WWW,1,7,22750.0,531000,1883
1884,Mount Road ATM,WEDNESDAY,NH,W,WWH,2,7,22750.0,52500,1884
1885,Mount Road ATM,THURSDAY,M,H,WHW,2,7,22750.0,252000,1885
1886,Mount Road ATM,FRIDAY,NH,W,HWH,2,7,22750.0,500,1886
1887,Mount Road ATM,MONDAY,NH,W,HWW,3,7,183300.0,94500,1887
1888,Mount Road ATM,TUESDAY,NH,W,WWW,3,7,183300.0,265500,1888
1889,Mount Road ATM,WEDNESDAY,NH,W,WWW,3,7,183300.0,500,1889
1890,Mount Road ATM,SUNDAY,NH,H,HHW,4,7,183300.0,98000,1890
1891,Mount Road ATM,MONDAY,NH,W,HWW,4,7,114625.0,420400,1891
1892,Mount Road ATM,TUESDAY,NH,W,WWW,4,7,114625.0,481900,1892
1893,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,7,114625.0,419000,1893
1894,Mount Road ATM,THURSDAY,NH,W,WWW,5,7,114625.0,45500,1894
1895,Mount Road ATM,FRIDAY,NH,W,WWH,5,7,114625.0,440100,1895
1896,Mount Road ATM,SATURDAY,NH,H,WHH,5,7,114625.0,455000,1896
1897,Mount Road ATM,SUNDAY,NH,H,HHW,5,7,114625.0,473000,1897
1898,Mount Road ATM,MONDAY,NH,W,HWW,5,7,390700.0,935500,1898
1899,Mount Road ATM,TUESDAY,NH,W,WWW,6,7,390700.0,501000,1899
1900,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,7,390700.0,218500,1900
1901,Mount Road ATM,THURSDAY,NH,W,WWW,6,7,390700.0,26000,1901
1902,Mount Road ATM,FRIDAY,NH,W,WWH,6,7,390700.0,155000,1902
1903,Mount Road ATM,SATURDAY,NH,H,WHH,6,7,390700.0,638000,1903
1904,Mount Road ATM,SUNDAY,NH,H,HHW,7,7,390700.0,570000,1904
1905,Mount Road ATM,MONDAY,NH,W,HWW,1,8,434858.0,191000,1905
1906,Mount Road ATM,TUESDAY,NH,W,WWW,1,8,434858.0,88500,1906
1907,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,8,434858.0,138000,1907
1908,Mount Road ATM,THURSDAY,NH,W,WWW,1,8,434858.0,374000,1908
1909,Mount Road ATM,FRIDAY,NH,W,WWH,1,8,434858.0,317800,1909
1910,Mount Road ATM,SATURDAY,NH,H,WHH,2,8,434858.0,513000,1910
1911,Mount Road ATM,SUNDAY,NH,H,HHW,2,8,434858.0,452000,1911
1912,Mount Road ATM,MONDAY,NH,W,HWW,2,8,296329.0,252000,1912
1913,Mount Road ATM,TUESDAY,NH,W,WWW,2,8,296329.0,546500,1913
1914,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,8,296329.0,436000,1914
1915,Mount Road ATM,THURSDAY,NH,W,WWW,3,8,296329.0,361000,1915
1916,Mount Road ATM,FRIDAY,NH,W,WWH,3,8,296329.0,366000,1916
1917,Mount Road ATM,SATURDAY,NH,H,WHH,3,8,296329.0,448000,1917
1918,Mount Road ATM,SUNDAY,NH,H,HHH,3,8,296329.0,326500,1918
1919,Mount Road ATM,MONDAY,N,H,HHW,3,8,390858.0,3500,1919
1920,Mount Road ATM,TUESDAY,NH,W,HWW,4,8,390858.0,109500,1920
1921,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,8,390858.0,94500,1921
1922,Mount Road ATM,THURSDAY,NH,W,WWW,4,8,390858.0,118500,1922
1923,Mount Road ATM,FRIDAY,NH,W,WWH,4,8,390858.0,43000,1923
1924,Mount Road ATM,SATURDAY,NH,H,WHH,4,8,390858.0,55500,1924
1925,Mount Road ATM,SUNDAY,NH,H,HHW,5,8,390858.0,127300,1925
1926,Mount Road ATM,MONDAY,NH,W,HWW,5,8,78829.0,123000,1926
1927,Mount Road ATM,TUESDAY,NH,W,WWW,5,8,78829.0,273000,1927
1928,Mount Road ATM,WEDNESDAY,NH,W,WWH,5,8,78829.0,348000,1928
1929,Mount Road ATM,THURSDAY,H,H,WHW,5,8,78829.0,714500,1929
1930,Mount Road ATM,FRIDAY,NH,W,HWH,6,8,78829.0,102500,1930
1931,Mount Road ATM,SUNDAY,NH,H,HHW,6,8,78829.0,293000,1931
1932,Mount Road ATM,MONDAY,NH,W,HWW,6,8,309000.0,60000,1932
1933,Mount Road ATM,TUESDAY,NH,W,WWW,6,8,309000.0,91700,1933
1934,Mount Road ATM,WEDNESDAY,NH,W,WWW,7,8,309000.0,449500,1934
1935,Mount Road ATM,THURSDAY,NH,W,WWW,1,9,309000.0,365000,1935
1936,Mount Road ATM,FRIDAY,NH,W,WWH,1,9,309000.0,128500,1936
1937,Mount Road ATM,SATURDAY,NH,H,WHH,1,9,309000.0,17000,1937
1938,Mount Road ATM,SUNDAY,NH,H,HHH,1,9,309000.0,375000,1938
1939,Mount Road ATM,MONDAY,H,H,HHW,1,9,212386.0,221000,1939
1940,Mount Road ATM,TUESDAY,NH,W,HWW,2,9,212386.0,154000,1940
1941,Mount Road ATM,WEDNESDAY,NH,W,WWW,2,9,212386.0,605100,1941
1942,Mount Road ATM,THURSDAY,NH,W,WWW,2,9,212386.0,367500,1942
1943,Mount Road ATM,FRIDAY,NH,W,WWH,2,9,212386.0,358000,1943
1944,Mount Road ATM,SATURDAY,NH,H,WHH,2,9,212386.0,118100,1944
1945,Mount Road ATM,SUNDAY,NH,H,HHW,3,9,212386.0,95500,1945
1946,Mount Road ATM,MONDAY,NH,W,HWH,3,9,274172.0,424300,1946
1947,Mount Road ATM,TUESDAY,M,H,WHW,3,9,274172.0,209000,1947
1948,Mount Road ATM,WEDNESDAY,NH,W,HWW,3,9,274172.0,206500,1948
1949,Mount Road ATM,THURSDAY,NH,W,WWW,3,9,274172.0,426000,1949
1950,Mount Road ATM,FRIDAY,NH,W,WWH,4,9,274172.0,17000,1950
1951,Mount Road ATM,SATURDAY,NH,H,WHH,4,9,274172.0,29500,1951
1952,Mount Road ATM,SUNDAY,NH,H,HHW,4,9,274172.0,475500,1952
1953,Mount Road ATM,MONDAY,NH,W,HWW,4,9,255400.0,287200,1953
1954,Mount Road ATM,TUESDAY,NH,W,WWW,4,9,255400.0,223500,1954
1955,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,9,255400.0,127500,1955
1956,Mount Road ATM,THURSDAY,NH,W,WWW,5,9,255400.0,137000,1956
1957,Mount Road ATM,FRIDAY,NH,W,WWH,5,9,255400.0,6000,1957
1958,Mount Road ATM,MONDAY,NH,W,HWW,6,9,156240.0,305500,1958
1959,Mount Road ATM,TUESDAY,NH,W,WWW,6,9,156240.0,103000,1959
1960,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,9,156240.0,316000,1960
1961,Mount Road ATM,THURSDAY,NH,W,WWW,6,9,156240.0,289000,1961
1962,Mount Road ATM,FRIDAY,NH,W,WWH,6,9,156240.0,244000,1962
1963,Mount Road ATM,SATURDAY,NH,H,WHH,1,10,156240.0,649000,1963
1964,Mount Road ATM,SUNDAY,N,H,HHW,1,10,156240.0,424000,1964
1965,Mount Road ATM,MONDAY,NH,W,HWW,1,10,332929.0,523500,1965
1966,Mount Road ATM,TUESDAY,NH,W,WWW,1,10,332929.0,210000,1966
1967,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,10,332929.0,532500,1967
1968,Mount Road ATM,THURSDAY,NH,W,WWW,2,10,332929.0,335900,1968
1969,Mount Road ATM,FRIDAY,NH,W,WWH,2,10,332929.0,785800,1969
1970,Mount Road ATM,SATURDAY,NH,H,WHH,2,10,332929.0,301500,1970
1971,Mount Road ATM,SUNDAY,NH,H,HHH,2,10,332929.0,333000,1971
1972,Mount Road ATM,MONDAY,H,H,HHH,2,10,431743.0,523000,1972
1973,Mount Road ATM,TUESDAY,H,H,HHH,3,10,431743.0,439500,1973
1974,Mount Road ATM,WEDNESDAY,M,H,HHW,3,10,431743.0,53000,1974
1975,Mount Road ATM,THURSDAY,NH,W,HWW,3,10,431743.0,175400,1975
1976,Mount Road ATM,FRIDAY,NH,W,WWH,3,10,431743.0,401500,1976
1977,Mount Road ATM,SATURDAY,NH,H,WHH,3,10,431743.0,23500,1977
1978,Mount Road ATM,SUNDAY,NH,H,HHW,4,10,431743.0,143000,1978
1979,Mount Road ATM,MONDAY,NH,W,HWW,4,10,251272.0,208500,1979
1980,Mount Road ATM,WEDNESDAY,NH,W,WWW,4,10,251272.0,470500,1980
1981,Mount Road ATM,THURSDAY,NH,W,WWW,4,10,251272.0,267000,1981
1982,Mount Road ATM,FRIDAY,NH,W,WWH,5,10,251272.0,112000,1982
1983,Mount Road ATM,SATURDAY,NH,H,WHH,5,10,251272.0,38000,1983
1984,Mount Road ATM,SUNDAY,NH,H,HHW,5,10,251272.0,211000,1984
1985,Mount Road ATM,MONDAY,NH,W,HWW,5,10,217834.0,356000,1985
1986,Mount Road ATM,TUESDAY,NH,W,WWW,5,10,217834.0,173700,1986
1987,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,10,217834.0,379200,1987
1988,Mount Road ATM,THURSDAY,NH,W,WWW,6,10,217834.0,287400,1988
1989,Mount Road ATM,FRIDAY,NH,W,WWH,6,10,217834.0,47000,1989
1990,Mount Road ATM,SUNDAY,NH,H,HHW,6,10,217834.0,23900,1990
1991,Mount Road ATM,MONDAY,NH,W,HWW,7,10,211200.0,231100,1991
1992,Mount Road ATM,TUESDAY,NH,W,WWW,1,11,211200.0,264600,1992
1993,Mount Road ATM,WEDNESDAY,NH,W,WWW,1,11,211200.0,192900,1993
1994,Mount Road ATM,THURSDAY,NH,W,WWW,1,11,211200.0,57800,1994
1995,Mount Road ATM,FRIDAY,NH,W,WWH,1,11,211200.0,161200,1995
1996,Mount Road ATM,SATURDAY,NH,H,WHH,1,11,211200.0,241600,1996
1997,Mount Road ATM,SUNDAY,NH,H,HHW,2,11,211200.0,67200,1997
1998,Mount Road ATM,MONDAY,NH,W,HWW,2,11,173772.0,222800,1998
1999,Mount Road ATM,TUESDAY,NH,W,WWW,2,11,173772.0,180300,1999
2000,Mount Road ATM,SATURDAY,NH,H,WHH,4,11,201550.0,5000,2000
2001,Mount Road ATM,SUNDAY,NH,H,HHW,4,11,201550.0,4800,2001
2002,Mount Road ATM,TUESDAY,NH,W,WWW,5,11,4900.0,1000,2002
2003,Mount Road ATM,WEDNESDAY,NH,W,WWW,5,11,4900.0,1500,2003
2004,Mount Road ATM,THURSDAY,NH,W,WWW,5,11,4900.0,7500,2004
2005,Mount Road ATM,FRIDAY,NH,W,WWH,5,11,4900.0,25100,2005
2006,Mount Road ATM,SATURDAY,NH,H,WHH,6,11,4900.0,4000,2006
2007,Mount Road ATM,MONDAY,NH,W,HWW,6,11,7820.0,12400,2007
2008,Mount Road ATM,TUESDAY,NH,W,WWW,6,11,7820.0,2400,2008
2009,Mount Road ATM,WEDNESDAY,NH,W,WWW,6,11,7820.0,16500,2009
2010,Mount Road ATM,THURSDAY,NH,W,WWW,1,12,7820.0,100,2010
